baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SLC22A15	178.120102946055	-0.822760092206281	0.250739755083854	-3.28133084413011	0.00103318476237325	0.0557479846555373
MAB21L3	21.4235696375232	-1.09635992134333	0.54667676532409	-2.00549939358291	0.0449096855084903	0.347095192834309
U3	207.567397147269	0.622699289792782	0.390736930219632	1.59365353421486	0.11101365690163	0.511103219718437
ATP1A1	9513.7490030906	-0.713243927681223	0.220192722719695	-3.2391802911179	0.00119873773397108	0.0599023332827187
ATP1A1-AS1	35.3461689851575	-0.544971570458826	0.401253847406467	-1.35817157637563	0.174409247451647	0.60846148758789
LINC01762	6.98408581614453	0.00209789149853682	0.783639215344551	0.00267711397982351	0.99786397463945	0.999668673145542
AL390066.1	46.0191193892447	0.512743972632435	0.378440412324817	1.35488694107104	0.17545358090428	0.609264610904449
CD58	109.782521579995	0.266009861025617	0.319669677595386	0.832139798264859	0.405330039956406	0.806085713190624
NAP1L4P1	82.6048043926858	0.146507586959338	0.477284067390488	0.306960983969895	0.758873069716323	0.943745597770523
IGSF3	422.230310380873	-0.6473606411282	0.296862227894786	-2.18067702893356	0.029207313247235	0.286326736690173
CD2	155.496228863844	1.31732716847208	0.82280752425107	1.6010149757334	0.109373602256469	0.509084494450733
PTGFRN	792.314325358618	-0.373694205736411	0.192123771898984	-1.94507010789323	0.0517665410011928	0.370602422748996
CD101	73.9263843387556	0.693077461710978	0.476452540434287	1.45466211824422	0.145762824773494	0.567219868904887
AL445231.1	11.2220156921725	0.240030667434964	0.505595082515911	0.474748817256169	0.634966018167882	0.905587347770845
TTF2	316.19114796178	0.392987493730159	0.163542261252409	2.40297211693574	0.016262427363639	0.215085871768974
TRIM45	114.846009558665	-0.335133743061989	0.322843537160284	-1.03806861370003	0.299238112399591	0.736000620858796
VTCN1	130.144846045138	-0.141895095658924	0.389556215234013	-0.364248059997413	0.715672781633894	0.929876832730728
MAN1A2	959.489069556922	0.00209643482894442	0.0975804725172027	0.0214841635305141	0.982859436220336	0.995985383865399
AL157902.2	7.45295164423979	-0.680034408381302	0.681814174522621	-0.997389660984145	0.318575407863862	0.75141119487471
FAM46C	549.958221793114	0.253429020153524	0.277014229125005	0.914859214828136	0.360265543640857	0.775160439930385
SNORA40	5.49420511599206	-1.09864783281769	0.677764980099974	-1.6209864260848	0.105020549850599	0.502195657114991
GDAP2	446.698732825317	0.0250406056248008	0.10635572620344	0.235442006920271	0.813865685447474	0.959171818254824
WDR3	239.369549569573	-0.167923516373094	0.140675321153384	-1.19369563187278	0.232597049806441	0.676479508515649
SPAG17	2742.50201815443	-0.00562781123946016	0.350196464789338	-0.0160704398967751	0.987178196014556	0.997147386945834
WARS2	120.026160153487	0.0293627779204681	0.257476678945503	0.114040533848438	0.909205661659625	0.98129429309713
RBMX2P3	4.84452254274852	-0.00338843835150524	0.870378491222355	-0.00389306305897626	0.996893792937261	0.99929202249847
RPS3AP12	7.16153233233795	0.686735407626743	0.612314300938596	1.12154069662275	0.262057778654188	0.705277783320925
AL359915.2	268.824326182216	-0.319486277057552	0.253949220053194	-1.25807150339202	0.208365898079526	0.649461984540506
ZNF697	87.1196430923582	-0.730718682245254	0.501250969989979	-1.45779006125387	0.144898418593532	0.565663547521642
PHGDH	228.924316872155	-0.515816033327948	0.388486504223503	-1.32775792136962	0.184258091983335	0.622177691196092
HMGCS2	68.9055118649642	-2.79320816624863	0.601347941369505	-4.64491182906089	3.40221726355726e-06	0.00238133269427441
AL359752.1	14.7677498329155	0.293219298610171	0.642135736233095	0.456631335191306	0.647936052497425	0.908330172203904
NOTCH2	2744.63547461178	0.0406604736328301	0.235724803619922	0.172491282242789	0.86305131440652	0.970031672536221
SEC22B	449.322730176194	0.11891421471163	0.160794477991484	0.739541657132824	0.459578154117796	0.83548542868055
AC244669.2	5.82902959179424	-0.538973081527424	0.961788815457574	-0.5603860981384	0.575216111884914	0.884884985368774
7SK	9.69966229841963	-0.828394854554728	0.603093711925232	-1.37357567849659	0.169573451840674	0.601861854158986
AC244669.1	52.1206163665036	-0.0331734448688764	0.308092095955195	-0.107673793986914	0.914254458001001	0.982619711000456
U1	309.316136828085	0.62199978273728	0.400603341475469	1.55265750017557	0.120504980757509	0.528849274521079
NBPF8	131.507062367669	-0.0536646909347032	0.207890088366592	-0.25813972833602	0.796299071532446	0.954514550289696
AC241952.1	376.611307344137	-0.369504732941214	0.245776319935452	-1.50341877133752	0.13273108899413	0.549478426278602
NBPF26	345.924558461469	-0.891008611091676	0.315484572496668	-2.8242541435242	0.00473907908174694	0.117140057477409
RNVU1-19	127.990579044065	-0.104928588438753	1.07427588714485	-0.0976737816554988	0.922191335194998	0.984204881667883
AC241377.3	5.0465829816563	-0.307290791732071	1.04494202988232	-0.294074487334649	0.768700985532883	0.946838713875225
LINC00623	79.9555727358436	0.589389953031248	0.298789808260662	1.97259055274425	0.0485422302192209	0.359276270098713
RNVU1-4	27.4790100868576	-0.0304821861262245	0.503244491280976	-0.0605713259744465	0.951700610137285	0.988317973028477
FCGR1B	33.0722975055676	1.70487927833411	0.938297625594135	1.81699199894551	0.0692183384730385	0.417119831819105
AC244453.3	20.0794935332784	0.512616318657074	0.524773262443568	0.976833911602345	0.328651384442848	0.75741598076924
AC244453.2	19.9008420319695	-0.366645358392854	0.487719654122201	-0.751754322988568	0.452198815447038	0.831167614333945
HIST2H2BA	67.0251665450189	0.36892061894414	0.34869574251221	1.05800150092519	0.290054758126237	0.729206063501344
HIST2H3DP1	31.7531800690512	0.729806524846389	0.374695764872635	1.94773091469145	0.0514471689722627	0.369845246292786
FAM72B	6.18764446034179	0.675686400540762	0.726597942082188	0.929931618859901	0.352406490710166	0.770711798266376
SRGAP2C	146.452994649501	0.213373525147239	0.346859783793241	0.615157868155822	0.538450468761207	0.873380222950572
AC244021.1	4.80938457977239	-0.510429551441422	0.823234555373259	-0.620029307698327	0.53523849186484	0.871648296638191
EMBP1	14.4313681630976	0.289790175600758	0.605997872021276	0.478203289120764	0.63250552173214	0.905037444495863
5S_rRNA	7.10267384491356	0.388782352302555	0.57310969455924	0.678373365506501	0.497534992177124	0.853204897706259
FCGR1CP	14.71244227241	1.60306813572398	1.16183726361113	1.37976994363346	0.167657489641611	0.599323167502327
HIST2H2BB	18.4977808909651	0.756024035761461	0.533161463484079	1.41800202666755	0.156190173075563	0.583854359032007
AC239798.2	18.127655099094	-0.112519238639699	0.545598856541195	-0.206230708313817	0.836610701622389	0.965608746643966
SRGAP2D	21.0418318255461	0.502360232971681	0.563360222942055	0.891721162612774	0.372542407486641	0.783865954395148
RNVU1-15	59.9881419843367	0.721600840768387	0.586238265217569	1.23090027311776	0.218360165456547	0.660472829002041
NBPF15	216.923916426164	0.0234023645415089	0.343248695967452	0.0681790340835788	0.945643116507412	0.987278499288609
SRGAP2B	108.531326589932	-0.376419914647165	0.254523942764032	-1.47891750598938	0.139162363979189	0.559054200876847
AC241585.2	171.004739450975	0.25242306794067	0.344906542253569	0.731859321343617	0.464254437075108	0.839166248274449
AC241585.3	34.8569221422962	0.35646130074963	0.413832497353168	0.861366139753455	0.389036418857245	0.795461210873587
AC245014.3	137.552819769807	0.326535079081944	0.363750020337007	0.897690888867624	0.369350368198709	0.781967989487487
NBPF20	69.597633162136	-0.203882480895161	0.283850852303999	-0.718273273588085	0.472588805985234	0.842444255238728
NBPF25P	28.396727232126	-0.0469311569315275	0.387767994809436	-0.121028959480246	0.903668097445207	0.980063442329611
GPR89A	80.2969881518368	0.311728440919238	0.265231307181797	1.17530786328165	0.239871569746587	0.685070759905016
PDZK1	5.94061595782664	0.005870983161147	0.866008524971511	0.0067793595465358	0.994590895119207	0.998907877429778
CD160	16.5597124626525	1.95990331090028	0.876460911538034	2.23615598265642	0.0253415554037576	0.268006867261607
RNF115	690.89058788953	0.195465026843157	0.170700888843907	1.14507328091241	0.252178802584726	0.696777528853242
POLR3C	333.748329655965	0.32069711051825	0.207081292745347	1.54865321858222	0.121465105321209	0.529931764622447
NUDT17	40.1705541672353	0.541095013399781	0.337235339091025	1.60450270383357	0.108603288950995	0.507636581792222
PIAS3	1376.46454233277	-0.244756865973689	0.15565177662119	-1.5724643257324	0.115842906301184	0.521212134020718
MIR6736	7.51727737818373	-0.663889357089581	0.811202491147462	-0.818401526541784	0.413127950358659	0.811561205247508
ANKRD35	492.081909393495	-0.111410590793765	0.255640564308693	-0.435809516752725	0.662974938485605	0.913795253418756
ITGA10	47.4474153913279	-0.353143992969787	0.480199789729034	-0.735410553113857	0.462089496712403	0.837820674771314
PEX11B	214.015061273451	-0.00259545264846723	0.146629544104236	-0.0177007482654531	0.985877583712503	0.996623445955354
RBM8A	803.007709607808	-0.0251939210380392	0.13308419566007	-0.189308136199664	0.849851318859253	0.968167949327534
GNRHR2	19.0090658262278	-1.2827967314333	0.471989237299965	-2.71785165859204	0.00657072897820149	0.13750380047695
LIX1L-AS1	4.52537315755227	-0.581998152399413	0.930413698424068	-0.625526207734473	0.531625753218749	0.869971652649648
LIX1L	126.061798865113	0.122385872325107	0.320397183073009	0.381981736391293	0.702474911573456	0.925906889248504
ANKRD34A	37.8087518067116	-0.734362457567715	0.561543908143767	-1.30775607555821	0.190956056858426	0.628722654851668
POLR3GL	26.7721815046476	-0.528916852593737	0.453164858720041	-1.16716210980625	0.24314490926716	0.688507032099427
TXNIP	6189.4629938573	-0.418044455643709	0.266201275511633	-1.57040741010815	0.116320359638799	0.522734186476493
RNVU1-6	37.5685991478432	0.591792894619246	0.607387050355798	0.974325834363084	0.32989478126848	0.758424837850426
LINC01719	14.2290260255423	-0.465656019752123	0.56350594615387	-0.826355112897019	0.408602678364303	0.808387556029637
NBPF10	125.496699326873	-0.368338916041434	0.261110325967261	-1.41066392022971	0.158343734272886	0.587501767715027
NOTCH2NL	81.4912157166003	-0.461700694023096	0.34440820591743	-1.34056240847463	0.180062569138305	0.616626712979502
AC243756.2	4.93556686563433	0.843878483332718	0.859060374466037	0.982327329272107	0.325938614888618	0.755291645118001
AC245407.1	5.58972676200786	-0.464673649214128	0.816880114375415	-0.568839467428359	0.569465087940431	0.882246146072283
HYDIN2	355.484134907817	-0.696354939414051	0.437653047001106	-1.59111182747527	0.111584411212674	0.512585627013226
NBPF12	519.565154245932	-0.574018361884702	0.219322405352496	-2.61723539353919	0.00886451870174313	0.159951687735136
PRKAB2	117.33156423631	-0.158948699695028	0.247280099399206	-0.642788077492733	0.520361620376997	0.863607206044159
AC242426.3	41.7332138112854	-0.845366529849708	0.420679621418336	-2.00952574550563	0.0444814071516792	0.345725031299716
FMO5	131.66211842008	-1.70869106332996	0.412685819367193	-4.14041622741009	3.46676199689988e-05	0.00890607715387308
PDIA3P1	46.5700412311592	-0.189870363821979	0.395093064605825	-0.480571239617704	0.630821260205548	0.904565936511989
CCT8P1	17.3849664147166	-1.64570587863639	0.609199664998659	-2.70142282274566	0.00690435021728845	0.141072838483255
CHD1L	325.491537959025	-0.373821892376764	0.202438671839014	-1.84659328665246	0.0648061079027765	0.405816964102493
LINC00624	5.30068682076776	0.272343238353425	0.883941026202532	0.308101140551683	0.758005373384267	0.94359657308019
BCL9	377.977608114225	-0.500978088301125	0.237505713812281	-2.10933067781723	0.0349160485565303	0.308468438384368
ACP6	356.350832941987	-0.634486092305197	0.191939811757898	-3.30565132107924	0.000947559230913539	0.0540636516129074
GPR89B	108.985080596973	0.209829400510202	0.233192591371844	0.899811607546368	0.368220516099054	0.780479553103859
RNVU1-7	22.0950378867043	0.703099713977822	0.505751905743676	1.39020675155729	0.16446610386742	0.595150452245827
NBPF11	292.192721589456	-0.329148155590953	0.212221602944442	-1.5509644212664	0.120910210502056	0.529162186800155
AC239809.3	24.8599541970836	0.0332549902810614	0.568635711306179	0.0584820643864827	0.953364648586713	0.988482411252198
RNU1-120P	37.0751512212518	-0.139932450907637	0.546783740695885	-0.255919187958198	0.798013238045045	0.954841656348417
LINC01138	200.378991054369	0.482385992171752	0.275594370926904	1.75034776853151	0.0800583229128063	0.446239932348451
RNU1-122P	14.1244944888546	0.0760555850315047	0.698345276999234	0.108908282960419	0.913275236874407	0.982247070960141
RNVU1-1	11.2452341572797	0.0761005241795005	0.711323644454284	0.106984387167228	0.914801365896558	0.982926263800273
RNU1-13P	12.4020502318995	-0.276369783366629	0.735620882506677	-0.375695946021652	0.707142952083263	0.92651958085371
AC245100.4	10.7207836400892	-1.18894670967056	0.622846742677864	-1.90889127003989	0.0562761194415903	0.383054939249508
RNVU1-3	8.57763339782531	0.550712558453317	0.733673240014905	0.750623749671079	0.452879123887097	0.83166985268895
AC245100.8	81.3822049757588	0.287284528792535	0.270374231268766	1.06254404291568	0.287988774709645	0.727675896166944
NBPF14	333.624485762174	-0.0451125116429903	0.30363023506157	-0.148577139012004	0.88188731318572	0.974619762507326
PDE4DIP	747.649534603566	-0.451678465245013	0.222764583967462	-2.02760446566761	0.0426006328786102	0.340140053263615
NBPF9	200.541698030708	-0.356992051966474	0.253412611965135	-1.40873829916401	0.158912565636402	0.588075933211242
AC245297.3	58.8774251783252	0.18503233079091	0.318375893135888	0.581175694454779	0.561122047058128	0.879905898590943
AC245297.1	52.5792116923139	-0.299863842815099	0.396787559266591	-0.755728943138635	0.449811727186495	0.829943587374997
NBPF19	358.025482049375	-0.199858546558305	0.279177173933693	-0.715884267120537	0.474062813844882	0.842716014799031
LINC00869	110.088735065343	0.356885166678288	0.355417104054997	1.00413053453686	0.315315699320999	0.749053432654934
AC242842.1	18.1445087653271	-0.0152146633178087	0.444524253204298	-0.0342268463602057	0.972696258779136	0.993416414254323
AC243772.3	7.23981805992821	0.82936640607855	0.915030085133262	0.906381571003497	0.364733923727828	0.778675802619889
FCGR1A	53.4013725469816	1.16218161135383	1.10117229904784	1.05540396571794	0.291240609938203	0.729385594666246
HIST2H2BF	1332.35961385576	0.356873904652895	0.273877103123512	1.30304395870565	0.192559754423713	0.630735794279443
AC243772.2	132.983961119166	-0.408832017537516	0.392370686772377	-1.04195351824202	0.29743322970123	0.734603035372782
HIST2H3D	116.560746224538	0.782653208460071	0.32993495378367	2.37214396196784	0.0176851984821261	0.223289253888894
HIST2H4A	7.7790628689332	0.359000801009953	0.780174507905223	0.460154487710543	0.645405336162349	0.907732155584801
AC239868.1	21.8470618930269	-0.0900301174882765	0.370720812453532	-0.242851532646448	0.80812041299424	0.957214911420319
AC239868.2	283.764065129096	-0.0993252413873054	0.234701661890582	-0.423197861434874	0.672150906965956	0.915345151014339
AC239868.4	61.364684485328	0.131917783948614	0.282064546631833	0.467686511913177	0.640008788100722	0.906491194961646
HIST2H2BC	24.2927078846302	0.0779390534927862	0.370986865926163	0.210085748718388	0.833600748156039	0.964936880894033
HIST2H2BE	1403.89800591537	0.730417881740879	0.30494770490863	2.39522341038681	0.0166102409679832	0.217895002045011
HIST2H2AC	327.432685818541	0.169292391124628	0.296558362340589	0.57085691257696	0.568096640303028	0.881954303300113
HIST2H2AB	70.9464160852253	0.439657684946321	0.547340064506952	0.80326238376569	0.421823094915117	0.817412511749853
BOLA1	166.07522253914	0.14711667963784	0.265692407637775	0.553710514146145	0.579776978483261	0.887363922857538
SV2A	15.7173627577118	0.0344849087048042	0.440716473586344	0.0782473784657564	0.937631274951916	0.986434321892976
SF3B4	347.195971427562	0.0564828620698772	0.154809454063585	0.364854087313543	0.715220328153268	0.929876832730728
MTMR11	118.243155604984	0.580437386850249	0.32131653805796	1.80643483325949	0.0708504446867204	0.421389671642154
OTUD7B	1303.87609500749	-0.273960335154981	0.197931086982847	-1.38411979306072	0.166321777238105	0.597633383105009
VPS45	264.833352817434	0.142120216788573	0.176038295390994	0.807325567842569	0.419478937248282	0.816329416372004
PLEKHO1	472.911737808804	0.915394007450418	0.462676061766158	1.9784771313997	0.047874905947528	0.356208899088623
ANP32E	435.25989144309	0.11607931864784	0.192260246329878	0.603761416432769	0.546002275007926	0.875597588398964
APH1A	835.310081621773	0.0754513734733672	0.160834384126013	0.469124645724084	0.638980543584082	0.906491194961646
C1orf54	36.4394231179103	0.449382409124438	0.400848290202299	1.12107852299344	0.262254439700671	0.705313637592884
CIART	169.790894680535	-0.642252345310703	0.390860792584805	-1.64317413640651	0.100346909453601	0.493473594730096
MRPS21	380.12768177345	0.255794027223352	0.15211040168264	1.68163402629779	0.0926398282730027	0.476020020471651
PRPF3	898.257702271485	0.105296376243524	0.122532226018908	0.859336189871187	0.390155063311469	0.796388430563407
RPRD2	695.100605089283	0.0901538200019939	0.145467934798345	0.619750463406039	0.535422086534264	0.871648296638191
TARS2	349.059596039085	-0.252300856106038	0.159866332260112	-1.57819881484195	0.114519942447812	0.518649836804376
ECM1	352.797748476589	-1.78923478528833	0.959241181719251	-1.86526060326297	0.0621448844912374	0.401548493068257
FALEC	4.71666955243621	-3.11309288698932	1.15064846087342	-2.7055117117406	0.00681992433790206	0.140145154016288
AL356356.1	272.409345972819	0.220298900496436	0.558770628969442	0.394256406967454	0.693391744352556	0.92320192147715
ADAMTSL4	139.041105175209	0.155678034141285	0.648104189989712	0.240205257959767	0.810171137733623	0.957847755866752
ADAMTSL4-AS1	603.574830995757	0.190877131363477	0.502792844799099	0.379633746458237	0.704217306911317	0.925964593942613
RN7SL473P	72.6455574844774	0.0607864626462299	0.522941947825891	0.116239408406511	0.907462805032019	0.980933821142818
RN7SL600P	89.0629845305871	0.198509233808809	0.465692270784031	0.426266971265386	0.66991332215453	0.914875422151896
MCL1	7695.65072949516	0.444197125747381	0.346352179062664	1.2825013168663	0.199666843297534	0.63899149586894
ENSA	1664.6083808563	-0.170979959650792	0.103551048126312	-1.65116590072782	0.098704703842783	0.49005883154429
U4	8.62960544112621	-1.0031372064782	0.645910690333949	-1.5530586836387	0.120409115525997	0.528849274521079
GOLPH3L	633.075586495858	-0.0708474179107968	0.185764517015581	-0.381382941419617	0.702919117025774	0.925906889248504
HORMAD1	36.8897726226592	0.263688938425749	0.496764467873728	0.530812800590189	0.595548508760193	0.89338051959406
CTSS	2218.00912130233	0.766817650246444	0.25767062143002	2.97596072843214	0.00292072261228651	0.0921909320911781
CTSK	81.0832025773648	-0.424711599887687	0.295527473931758	-1.43713068107421	0.150680864854033	0.575868178941045
ARNT	476.483712921214	-0.129125382743754	0.190973394343333	-0.676143308798353	0.498949661942327	0.853204897706259
SETDB1	692.154616349985	0.0437799775780293	0.140955565735568	0.310594174480206	0.756109156399875	0.942694729967753
CERS2	617.082509827726	-0.091304679034045	0.140313956747439	-0.650717014547533	0.515229177802099	0.861366151520582
ANXA9	44.6727412593075	-0.233499055846349	0.4580291047909	-0.509790870064789	0.610197982643264	0.897243768924058
MINDY1	328.380512620634	-0.455654919699551	0.181747431352917	-2.50707763134634	0.0121733972149523	0.184376245318132
PRUNE1	121.766854390837	-0.453263404813	0.219108339463893	-2.06867253853518	0.0385768258560112	0.323680537720374
BNIPL	207.814688577813	-0.839111276484764	0.375793305157803	-2.23290640085353	0.0255551174001707	0.269128822826003
C1orf56	41.3977105221267	-0.597993653683306	0.271707394474224	-2.2008736819271	0.027744967548074	0.278676499400327
CDC42SE1	1497.96500032175	0.160585357102684	0.19292833781453	0.832357542296667	0.405207159752467	0.806080775693124
MLLT11	53.2684358657082	-0.631096263680388	0.725519363683148	-0.869854472906947	0.384379938177282	0.792568222022087
GABPB2	365.532718789961	-0.00584210626642341	0.189500426918794	-0.03082898736121	0.97540592283129	0.994028585186278
SEMA6C	233.897063988633	-0.136211230601177	0.319493350320492	-0.426335103577398	0.669863682304486	0.914875422151896
TNFAIP8L2	13.7768184698755	0.323564329683023	0.890209594952625	0.363469829484643	0.716253946645041	0.929876832730728
SCNM1	165.842175850746	0.100593016201695	0.168899599910037	0.595578771384154	0.551456661816608	0.877038821411681
LYSMD1	116.805753483935	-0.28236575997072	0.264888484852204	-1.06597974664043	0.286432797473574	0.726612811082525
VPS72	184.900484361278	-0.282516587199009	0.153641779462417	-1.83880054102156	0.0659445286632787	0.408294462220965
PIP5K1A	710.617569709942	0.0635408935826716	0.201107182874592	0.315955366061166	0.752036386688783	0.941329855418222
PSMD4	690.062901877116	0.170575286920262	0.126708498922843	1.34620241239012	0.178237247296268	0.614502288558822
AL391069.2	21.6960864996332	-0.658394407174869	0.725685202118747	-0.907272747539274	0.364262581969184	0.778387265938902
ZNF687	656.356976070439	-0.172855799210313	0.196101377757075	-0.881461421573703	0.378068125791668	0.787842935826799
PI4KB	1118.88081980527	-0.0416737335636327	0.0865918165929547	-0.481266419891962	0.630327159985688	0.904532518599011
RN7SL444P	5.37122533206524	-1.14570973024477	0.862907129947827	-1.32773237174902	0.184266535319641	0.622177691196092
RFX5	745.86644024817	0.825285812623976	0.194041885348051	4.25313231286982	2.10800936247569e-05	0.00669129676086122
AL391069.3	4.57805634927682	0.47125855903533	1.09429814079627	0.430649145298205	0.666723501174797	0.914042675708766
SELENBP1	3186.70418131973	-0.501813673978254	0.217329977323477	-2.30899427754206	0.0209438987904724	0.244354963883626
PSMB4	802.935680100557	0.245983380450582	0.194161258573875	1.26690248228377	0.205190161046523	0.645321052121894
POGZ	1134.5777275779	-0.0185542925619227	0.13261994208157	-0.139905750754367	0.888734457536488	0.97665808794333
CGN	3405.83023842664	-0.274528957723199	0.211202736784783	-1.29983617590593	0.193657123759104	0.631979524784089
TUFT1	658.933089759711	-0.438344290802916	0.359504624190769	-1.21930084151104	0.222730029358848	0.66452179494566
AL365436.2	79.1576935352717	-0.381839695524149	0.428839318305943	-0.890402720143623	0.373249682312858	0.784402097191802
MIR554	17.5273066778297	0.229332270825367	0.570174552370541	0.402214146302919	0.687526432128023	0.920854118990539
AL365436.1	33.1192969953138	0.222505439912982	0.537543186797405	0.413930350859125	0.678925115493458	0.917760506145557
AL391335.1	6.67764391803198	0.384775554183206	1.15576442587928	0.332918668863232	0.739195676817751	0.937756363414766
SNX27	682.867664934055	-0.0758030114756799	0.179218995385345	-0.422963042018472	0.672322225892863	0.915345151014339
RIIAD1	95.4765839412348	-0.136319269457647	0.356240964172685	-0.382660286624331	0.701971663888151	0.925775647567092
AL589765.7	43.4202715178055	-0.03653505401449	0.428758487612692	-0.0852112671119716	0.93209343330207	0.985817391201429
AL589765.3	5.43392678713466	0.871516750795179	0.80921577441825	1.07698932515461	0.281485034708413	0.721593627392359
MRPL9	191.499573661915	0.254139212971393	0.172257231596027	1.47534713414757	0.140119240500565	0.560240529045644
OAZ3	26.8921916339036	-0.0578438270740448	0.357838813273424	-0.161647716593131	0.871583279014099	0.971350779286239
TDRKH	58.2257389782357	-0.0639795049683243	0.299221446517401	-0.213819917365461	0.830687492318974	0.964126335481697
TDRKH-AS1	10.3795493715646	-0.7574656164911	0.568817475150641	-1.33164969358668	0.18297532729561	0.620474504366485
LINGO4	21.3571123345503	-0.836704936975628	0.512066973735672	-1.63397559282457	0.102263975582206	0.497393559940594
RORC	461.543284291965	-0.472043006923464	0.279151088749916	-1.69099468333564	0.090837818088256	0.471599149102747
C2CD4D	8.45554071848818	-0.652206086261002	0.899051177903494	-0.725438220082073	0.468183232868557	0.840609150285773
AL450992.2	57.9162645640948	-0.0082548015301451	0.258646632117643	-0.0319153644590682	0.974539545815149	0.994028585186278
THEM4	63.7954032960821	-0.17559942283065	0.251106861057083	-0.699301572611078	0.48436358444918	0.846958422650806
S100A10	798.843493281659	0.284917818417779	0.339784292343074	0.838525572954098	0.401735591363585	0.803487460335614
AL450992.1	39.9592840975018	-1.27634478315028	0.627709286393704	-2.03333742357564	0.0420184447233935	0.338094697836817
S100A11	1582.83908332469	0.287308027075859	0.191818259345814	1.49781375378813	0.134181646384679	0.552169405228936
TCHH	30.0788475039106	0.519950774821569	0.768262363017768	0.676788034727068	0.498540450889228	0.853204897706259
RPTN	174.456057666224	-0.233030479697477	1.18071220441552	-0.197364335547656	0.843542436778859	0.967230959433201
FLG-AS1	12.1797549945149	-0.61750576658002	0.722885860971424	-0.85422305223982	0.392981412761025	0.798204602089785
FLG	21.5351587193072	-3.13159720655946	1.60060725259486	-1.95650569587424	0.0504056121290017	0.365707157172511
CRCT1	49.6531456959719	-4.05909444890995	1.66799355854403	-2.43351925918292	0.0149528399281857	0.205232736578271
IVL	27.1339843996496	-0.172051664455083	1.2286578103873	-0.140032206689712	0.888634543827886	0.976633782201226
SPRR1A	62.3369175809968	-1.78152529885297	1.11788953670208	-1.59365057133347	0.111014320888737	0.511103219718437
SPRR3	924.38279579726	-0.418012005842237	0.779460495252721	-0.536283760868095	0.591762452071633	0.891630010674598
SPRR1B	61.1099904421004	-0.093901203068987	1.05527678759801	-0.0889825344142386	0.929095790570648	0.985335055841745
SPRR2D	94.4613945936516	-0.881544305451705	1.15558816197353	-0.762853354214176	0.445550857487259	0.827931305302223
SPRR2A	481.887167010244	0.385181866737298	0.923845292584968	0.416933300227724	0.676727195481111	0.917180420176872
SPRR2E	82.7088583497023	-1.32765335099134	1.2955032448553	-1.0248166928672	0.305449688422366	0.740538350684427
PGLYRP3	7.4364677326838	0.562571163707208	0.893965391241172	0.629298593904335	0.529153591729056	0.868258791175663
PGLYRP4	17.0369128269705	0.505377902510888	0.767397100797794	0.658561130848021	0.510177629658189	0.859567062618467
S100A9	1746.42019164328	0.828481664529596	0.610506369649863	1.35704016487944	0.174768448798579	0.608678184295096
S100A8	753.034336849215	0.867263528652783	0.76772255908253	1.1296574763795	0.258620581968251	0.70137167699576
S100A7	7.50634180084175	-1.61826321275141	1.92921131821316	-0.838821127304109	0.401569693072265	0.803374316332302
BX470102.1	14.9139908083464	-0.621750587934305	0.671019002660817	-0.926576722073225	0.354146345552674	0.772454970125494
S100A6	7603.59499819358	-0.126080547563686	0.216406253030346	-0.582610464338137	0.560155559362217	0.879798302414543
S100A5	17.0143076270943	-1.56760947045266	0.488393718990986	-3.20972487871327	0.00132862073341377	0.0625117441940421
S100A4	890.804397698352	-0.604373133461311	0.338514453456699	-1.78536877019527	0.0742015207665435	0.430192793470367
S100A3	9.09065734853954	-1.24947112319517	0.887010514836943	-1.40863169296799	0.158944102387676	0.588075933211242
S100A2	294.552215155734	0.111309076272891	0.40714131658061	0.273391748122552	0.784552095308639	0.951669106673299
S100A16	697.980887878813	0.0905689927364113	0.340548407228675	0.265950422359765	0.790277391517883	0.952737860952099
S100A14	650.330374889837	-0.0320387597533274	0.333791631146382	-0.095984311060444	0.92353303298564	0.98423719508192
S100A13	424.363174524375	0.127810964104792	0.221260218715441	0.577649994412995	0.563500446340826	0.880597647490243
AL162258.1	4.39228412469945	0.217942631307999	0.698537810071683	0.311998331608755	0.755041791277743	0.942474486293353
S100A1	5.01694473409995	-0.509987552650876	0.969911125610278	-0.525808539756657	0.599021240500514	0.893933270051571
AL162258.2	148.745669686833	0.17700947014446	0.260031012330216	0.680724458818296	0.496045856870445	0.853040755735198
CHTOP	895.839138325051	-0.0771858243542791	0.102274886902546	-0.75468990181164	0.450435066963258	0.830045388728614
SNAPIN	108.423107198684	0.32434840432662	0.234262923916074	1.38454860421199	0.166190536322739	0.597358232393234
ILF2	553.828037804038	0.13330256243952	0.167431674065398	0.79616096048501	0.425938485457689	0.819797843679006
INTS3	2082.71640370645	0.0888177205348387	0.262061009690609	0.338920011945682	0.734669988383946	0.936300502963708
AL513523.10	6.08670305879085	-0.718641737874032	0.851200547166427	-0.844268416257871	0.398519430944803	0.801466666164235
SLC27A3	239.977059073074	0.205724266310004	0.197438966957786	1.04196385080352	0.297428439032953	0.734603035372782
GATAD2B	893.025179791788	0.0276831662909908	0.154025410742299	0.179731163563055	0.85736362683286	0.969145542982708
AL513523.1	45.3537856013621	0.274396174326964	0.349777635719253	0.784487475200405	0.432754128286876	0.821722466059554
AL358472.5	12.6043508718711	-1.33150553909065	0.499360551418907	-2.66642115663171	0.00766635862509745	0.14959023751846
